scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
mean_shift+trend_shift,"mean_shift,trend_shift",ood_background,ar,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.53179927])}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(-0.023989994991916248), 'intercept': 0.12465006454129968, 'seasonal_period': [24, 12], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.2230738298399535), np.float64(2.1386511044956986)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(84), np.int64(336)], 'shift_magnitudes': [np.float64(2.992350592003474), np.float64(5.220082447627774)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [297], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.023989994991916248), 'intercept': 0.12465006454129968}}]",shift_shift,ood_background,400
point_anomaly,point_anomaly,ood_background,arma,volatility_background,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.44947831]), 'ma_order': 2, 'ma_coefs': array([-0.32323095,  0.32387102])}","{'background': 'volatility_background', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['volatility_background'], 'volatility_kind': 'garch', 'volatility_strength': np.float64(1.576236894992885), 'volatility_info': {'type': 'volatility', 'subtype': 'GARCH', 'alpha': 0.42630613583472093, 'beta': 0.43464994104062804, 'omega': 0.3659154983058377}}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([310]), 'location': 'end', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_background,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_background,ar,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.60224202])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(0.02641558444712188), 'intercept': 0.46800688258116796, 'seasonal_period': [12, 24], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(4.63501974569443), np.float64(3.937102452675397)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(216), np.int64(264)], 'shift_types': ['direction_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.02641558444712188), 'intercept': 0.46800688258116796}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([166]), 'ends': array([187]), 'lengths': [21], 'magnitudes': [np.float64(8.862214341631592)], 'magnitude_strengths': [1.6377767037316442], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_background,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_background,arma,multiple_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.1978299]), 'ma_order': 2, 'ma_coefs': array([-0.34074136, -0.2793358 ])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [30, 12], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(2.5277187992208865), np.float64(1.8982306669059819)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [212], 'shift_magnitudes': [2.81441365306903], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([172]), 'ends': array([214]), 'lengths': [42], 'magnitudes': [np.float64(4.313162040707539)], 'magnitude_strengths': [1.522035765465574], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_background,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_background,ma,quadratic_trend+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([-0.74180378,  0.66249479, -0.87535527,  0.07730304])}","{'background': 'quadratic_trend+single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['quadratic_trend', 'single_seasonality'], 'quadratic_strength': np.float64(4.103643732744608), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'center', 'seasonal_amplitude': np.float64(4.3812260545647606)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [197], 'shift_magnitudes': [1.732551555983922], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([197]), 'ends': array([235]), 'lengths': [38], 'magnitudes': [np.float64(5.990278195386579)], 'magnitude_strengths': [1.7136899512484807], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_background,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_background,ar,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.32115042])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(-0.025538386133996033), 'intercept': -0.20695351716398291, 'seasonal_period': [24, 12], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(3.1514052820065928), np.float64(5.3931059218799895)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [163], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.025538386133996033), 'intercept': -0.20695351716398291}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([206]), 'ends': array([250]), 'lengths': [44], 'magnitudes': [np.float64(-8.038598247897136)], 'magnitude_strengths': [1.8579944711389031], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_background,400
variance_shift,variance_shift,ood_background,ar,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.1438047])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(-0.020414961675230523), 'intercept': -0.3021390583332475, 'seasonal_period': [7, 30], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(2.1327154959571617), np.float64(4.350869643758032)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(42), np.int64(240)], 'shift_magnitudes': [2.4145301252946996, 2.3244508148924896], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_background,400
variance_shift+trend_shift,"variance_shift,trend_shift",ood_background,ar,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([-0.56620466,  0.15769405])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(-0.02552836685328555), 'intercept': -0.2241869484703647, 'seasonal_period': [52, 30], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(4.6919120647490145), np.float64(5.114724089238027)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [192], 'shift_magnitudes': [2.0851559765698546], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [219], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.02552836685328555), 'intercept': -0.2241869484703647}}]",shift_shift,ood_background,400
mean_shift,mean_shift,ood_background,ma,multiple_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([-0.2278753])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [90, 30], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(2.0011255875998275), np.float64(1.6899580170597748)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(120), np.int64(510)], 'shift_magnitudes': [np.float64(2.573426030954094), np.float64(3.543371282876792)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_background,800
mean_shift+trend_shift,"mean_shift,trend_shift",ood_background,white_noise,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(-0.014154231340722192), 'intercept': 0.18299363559448623, 'seasonal_period': [52, 12], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.2655212004468643), np.float64(0.8577769421527057)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(104), np.int64(588)], 'shift_magnitudes': [np.float64(2.1878406072423466), np.float64(5.969162285402881)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [234], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.014154231340722192), 'intercept': 0.18299363559448623}}]",shift_shift,ood_background,800
trend_shift,trend_shift,ood_background,white_noise,volatility_background+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'volatility_background+linear', 'slope': np.float64(-0.010154544603778253), 'intercept': 0.38227011858463367, 'seasonal_period': None, 'components': ['volatility_background', 'linear'], 'volatility_kind': 'arch', 'volatility_strength': np.float64(1.6151487142045495), 'volatility_info': {'type': 'volatility', 'subtype': 'ARCH', 'alpha': 0.6178104006324321, 'omega': 0.26537377635339304}}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [132], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.010154544603778253), 'intercept': 0.38227011858463367}}]",single_event,ood_background,800
no_event,none,ood_background,arma,multiple_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.88758189]), 'ma_order': 3, 'ma_coefs': array([-0.32061712,  0.77713474,  0.17176052])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [7, 12], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(3.309181160912818), np.float64(6.330232736932489)]}",[],no_event,ood_background,800
trend_shift,trend_shift,ood_background,arma,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.00563301,  0.01904259, -0.07044085,  0.05443905]), 'ma_order': 2, 'ma_coefs': array([ 0.20255948, -0.07283219])}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(-0.008300774272335408), 'intercept': 0.13750529853011995, 'seasonal_period': [24, 52], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.5532094802972913), np.float64(1.3413788615110604)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [653], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.008300774272335408), 'intercept': 0.13750529853011995}}]",single_event,ood_background,800
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_background,ar,volatility_background+linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([0.02201745, 0.59409762])}","{'background': 'volatility_background+linear', 'slope': np.float64(-0.01089212973970538), 'intercept': 0.4365638804323888, 'seasonal_period': None, 'components': ['volatility_background', 'linear'], 'volatility_kind': 'garch', 'volatility_strength': np.float64(2.7003918334457384), 'volatility_info': {'type': 'volatility', 'subtype': 'GARCH', 'alpha': 0.4102685724467072, 'beta': 0.31092896885278704, 'omega': 0.4328702328624482}}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [325], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.01089212973970538), 'intercept': 0.4365638804323888}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([448]), 'location': 'middle', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_background,ma,cubic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([-0.23476826,  0.63188034, -0.60262379,  0.42926981])}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(2.1704399397050698), 'cubic_sign': np.int64(1)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [159], 'shift_magnitudes': [1.966486898951839], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 2, 'anomaly_indices': array([401, 719], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
point_anomaly,point_anomaly,ood_background,ar,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 5, 'ar_coefs': array([ 0.33891237, -0.52886699,  0.1241367 ,  0.19141041, -0.25996336])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(0.012485498139928098), 'intercept': -0.3955788824546259, 'seasonal_period': [12, 5], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(2.9623575017226784), np.float64(2.774005398643474)]}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([364]), 'location': 'middle', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_background,800
variance_shift+trend_shift,"variance_shift,trend_shift",ood_background,white_noise,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(0.007538774495846803), 'intercept': 0.21147935263723894, 'seasonal_period': [52, 24], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.722979213095801), np.float64(1.7841928098179687)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(168), np.int64(456)], 'shift_magnitudes': [2.631972198502619, 1.6813766495167948], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [192], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.007538774495846803), 'intercept': 0.21147935263723894}}]",shift_shift,ood_background,800
variance_shift,variance_shift,ood_background,arma,multiple_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.19659038,  0.04838505, -0.29158637,  0.67456851]), 'ma_order': 3, 'ma_coefs': array([-0.66110916,  0.11382768, -0.30467607])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [12, 30], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(2.662352383291555), np.float64(1.945530362645237)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(444), np.int64(600)], 'shift_magnitudes': [1.766272236975307, 1.7925769544661443], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_background,800
point_anomaly,point_anomaly,ood_background,arma,quadratic_trend+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([0.30321248, 0.34246541, 0.28476453]), 'ma_order': 2, 'ma_coefs': array([-0.30993961,  0.86071554])}","{'background': 'quadratic_trend+single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['quadratic_trend', 'single_seasonality'], 'quadratic_strength': np.float64(3.8699797909687548), 'quadratic_sign': np.int64(1), 'quadratic_location': 'left', 'seasonal_amplitude': np.float64(5.18702773142516)}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([651]), 'location': 'end', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_background,800
mean_shift+trend_shift,"mean_shift,trend_shift",ood_background,ma,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([0.85151298, 0.47320339])}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(-0.010665908033201384), 'intercept': -0.4053463225818753, 'seasonal_period': [12, 90], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.3051466690599092), np.float64(2.1436985766995558)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(90), np.int64(180)], 'shift_magnitudes': [np.float64(3.3264276882020307), np.float64(3.357752344971671)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(90), np.int64(168)], 'shift_types': ['magnitude_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.010665908033201384), 'intercept': -0.4053463225818753}}]",shift_shift,ood_background,800
point_anomaly,point_anomaly,ood_background,ar,cubic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.20113562])}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(1.7487376441337936), 'cubic_sign': np.int64(-1)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([371, 375, 394, 446, 551], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_background,800
variance_shift+trend_shift,"variance_shift,trend_shift",ood_background,arma,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.81280352]), 'ma_order': 1, 'ma_coefs': array([0.31755789])}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(-0.013554952206719165), 'intercept': 0.13509433750303412, 'seasonal_period': [52, 30], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.8058621184682193), np.float64(2.3160678813237396)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [366], 'shift_magnitudes': [2.1700642165928126], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [373], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.013554952206719165), 'intercept': 0.13509433750303412}}]",shift_shift,ood_background,800
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_background,white_noise,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(0.01371134964738353), 'intercept': -0.46062753653553035, 'seasonal_period': [24, 30], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(3.854501600878812), np.float64(5.480244727415037)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [152], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.01371134964738353), 'intercept': -0.46062753653553035}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([141]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_background,white_noise,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(-0.007339519675252349), 'intercept': 0.3596687526275809, 'seasonal_period': [90, 12], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.7472025228942858), np.float64(1.264385995174308)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [155], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.007339519675252349), 'intercept': 0.3596687526275809}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([123]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_background,ar,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.52010646])}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(0.01432609481052688), 'intercept': -0.3016133970283954, 'seasonal_period': [24, 30], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(2.367131976534941), np.float64(2.096703938445654)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [462], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.01432609481052688), 'intercept': -0.3016133970283954}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([463]), 'ends': array([538]), 'lengths': [75], 'magnitudes': [np.float64(-3.79760733152303)], 'magnitude_strengths': [1.8040077412463726], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_background,800
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_background,white_noise,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(-0.006640538607466887), 'intercept': -0.18747147128304187, 'seasonal_period': [12, 24], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(2.356152837818869), np.float64(2.1982750050547617)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [366], 'shift_magnitudes': [np.float64(4.244416740689318)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 6, 'anomaly_indices': array([ 30, 149, 339, 396, 509, 617], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
mean_shift+trend_shift,"mean_shift,trend_shift",ood_background,white_noise,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(-0.013921509335498553), 'intercept': -0.042878505087161845, 'seasonal_period': [30, 24], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(3.394613773874665), np.float64(4.022700251568564)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [99], 'shift_magnitudes': [np.float64(1.9350742333229733)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(180), np.int64(450)], 'shift_types': ['direction_and_magnitude_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.013921509335498553), 'intercept': -0.042878505087161845}}]",shift_shift,ood_background,800
point_anomaly,point_anomaly,ood_background,white_noise,multiple_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [24, 5], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(1.6576516876627552), np.float64(1.4776902178327866)]}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 15, 'anomaly_indices': array([ 11,  19,  71, 217, 287, 335, 410, 417, 426, 562, 628, 666, 765,
       773, 795], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_background,800
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_background,arma,multiple_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.46235449, -0.407769  , -0.4365085 ,  0.48765696]), 'ma_order': 1, 'ma_coefs': array([0.55472204])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [12, 5], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(8.464132211726685), np.float64(6.430806087484727)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [436], 'shift_magnitudes': [1.6389534373677757], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 6, 'anomaly_indices': array([134, 143, 291, 383, 659, 768], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
mean_shift+trend_shift,"mean_shift,trend_shift",ood_background,ma,volatility_background+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([0.77276528, 0.63136701])}","{'background': 'volatility_background+linear', 'slope': np.float64(-0.007366973593468608), 'intercept': -0.4665121224184785, 'seasonal_period': None, 'components': ['volatility_background', 'linear'], 'volatility_kind': 'arch', 'volatility_strength': np.float64(2.021933464450064), 'volatility_info': {'type': 'volatility', 'subtype': 'ARCH', 'alpha': 0.5399934500418333, 'omega': 0.2614461981177605}}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [213], 'shift_magnitudes': [np.float64(6.894007034747184)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [85], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.007366973593468608), 'intercept': -0.4665121224184785}}]",shift_shift,ood_background,800
