scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
no_event,none,ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.25085317, -0.33983057,  0.37848731])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.004270979948595036), 'intercept': -0.4091430434879585, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.373275888050189)}",[],no_event,ood_params,1200
point_anomaly,point_anomaly,ood_params,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.6696005963867903), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'center'}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 6, 'anomaly_indices': array([ 339,  348,  891,  965,  999, 1160], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_params,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.55845688, -0.78693736,  0.03456275])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.707607477734853)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [842], 'shift_magnitudes': [np.float64(2.6124879403489816)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([1056]), 'location': 'end', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.09869498,  0.64390477, -0.39309076])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.0038708119010983327), 'intercept': -0.4281683901723814, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.8541933088442508)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [989], 'shift_magnitudes': [2.645951470444967], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'end', 'starts': array([894]), 'ends': array([1028]), 'lengths': [134], 'magnitudes': [np.float64(3.3181773734739055)], 'magnitude_strengths': [2.184992232016432], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_params,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.0013635138142571006), 'intercept': 0.24740160838023828, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(0.7855645152850718)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [979], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0013635138142571006), 'intercept': 0.24740160838023828}}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([  19,  393, 1019, 1118, 1177], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.61798855,  0.29742396]), 'ma_order': 5, 'ma_coefs': array([ 0.30904479, -0.37770864,  0.41910114, -0.23939619, -0.74028145])}","{'background': 'linear', 'slope': np.float64(0.0017758970866238258), 'intercept': 0.4909546878399591, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [945], 'shift_magnitudes': [np.float64(3.351603144301311)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'end', 'starts': array([921]), 'ends': array([1022]), 'lengths': [101], 'magnitudes': [np.float64(-1.4988492421814312)], 'magnitude_strengths': [1.6799968901711755], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([-0.22830582, -0.66490124,  0.40014124, -0.21069425]), 'ma_order': 2, 'ma_coefs': array([-0.20665804,  0.46118937])}","{'background': 'linear', 'slope': np.float64(0.001570381789750653), 'intercept': -0.2346882794584806, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [180], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.001570381789750653), 'intercept': -0.2346882794584806}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp', 'ramp'], 'num_anomalies': 2, 'location': 'none', 'starts': array([491, 945]), 'ends': array([ 558, 1061]), 'lengths': [67, 116], 'magnitudes': [np.float64(-3.2400237214943735), np.float64(-4.877604934581499)], 'magnitude_strengths': [1.6785680784027912, 2.2187096733386777], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
mean_shift+variance_shift,"mean_shift,variance_shift",ood_params,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.64355514, -0.31666504])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.8137223019871923), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [525], 'shift_magnitudes': [np.float64(2.860240216258932)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [595], 'shift_magnitudes': [2.061954040217723], 'wrapper_event_label': 'variance_shift'}]",shift_shift,ood_params,1200
collective_anomaly,collective_anomaly,ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.06535534])}","{'background': 'linear', 'slope': np.float64(0.0038840863369153243), 'intercept': 0.2938582134406914, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'end', 'starts': array([940]), 'ends': array([1055]), 'lengths': [115], 'magnitudes': [np.float64(-1.7246277514967248)], 'magnitude_strengths': [2.3721444123167377], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,1200
trend_shift,trend_shift,ood_params,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.0017283016384350392), 'intercept': 0.1227438780462321, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [172], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0017283016384350392), 'intercept': 0.1227438780462321}}]",single_event,ood_params,1200
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_params,ma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.74555695])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.0034427870490147754), 'intercept': 0.43849010529003574, 'seasonal_period': 30, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.3226095340293107)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(150), np.int64(930)], 'shift_types': ['direction_and_magnitude_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0034427870490147754), 'intercept': 0.43849010529003574}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([294]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.003239028316288624), 'intercept': -0.3362121289777791, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [594], 'shift_magnitudes': [2.3932940030944865], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [682], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.003239028316288624), 'intercept': -0.3362121289777791}}]",shift_shift,ood_params,1200
trend_shift,trend_shift,ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.00116633]), 'ma_order': 1, 'ma_coefs': array([0.14645377])}","{'background': 'linear', 'slope': np.float64(-0.0022159012344364483), 'intercept': 0.287080044851737, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [359], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0022159012344364483), 'intercept': 0.287080044851737}}]",single_event,ood_params,1200
collective_anomaly,collective_anomaly,ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([0.57520483, 0.67295287, 0.43297559, 0.49022486])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.003758892625155179), 'intercept': -0.30634158107619525, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.242778232189543)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'beginning', 'starts': array([156]), 'ends': array([266]), 'lengths': [110], 'magnitudes': [np.float64(-3.5250106417290876)], 'magnitude_strengths': [2.2383370130252778], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([-0.04904129])}","{'background': 'linear', 'slope': np.float64(-0.0024365163025541286), 'intercept': -0.1897737114807233, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [488], 'shift_magnitudes': [np.float64(2.0997639638502097)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 20, 'anomaly_indices': array([   3,   38,   97,  222,  280,  373,  382,  450,  456,  465,  478,
        504,  544,  556,  586,  744,  942, 1093, 1155, 1172], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([0.02411356, 0.18231587]), 'ma_order': 2, 'ma_coefs': array([-0.05909412,  0.59041971])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [629], 'shift_magnitudes': [2.95000025580605], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 20, 'anomaly_indices': array([ 110,  194,  196,  268,  313,  323,  361,  387,  473,  677,  679,
        700,  802,  806,  901,  911, 1000, 1061, 1073, 1083], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
trend_shift,trend_shift,ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.13578526]), 'ma_order': 2, 'ma_coefs': array([-0.1880585 , -0.65237095])}","{'background': 'linear', 'slope': np.float64(0.0017609008453513236), 'intercept': 0.07529631450928598, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(396), np.int64(1074)], 'shift_types': ['direction_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0017609008453513236), 'intercept': 0.07529631450928598}}]",single_event,ood_params,1200
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.80586065])}","{'background': 'linear', 'slope': np.float64(0.004773437461592333), 'intercept': -0.04360614131654006, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(223), np.int64(347)], 'shift_magnitudes': [1.556733537565933, 2.31899370213722], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [945], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.004773437461592333), 'intercept': -0.04360614131654006}}]",shift_shift,ood_params,1200
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,white_noise,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.002115319215396676), 'intercept': -0.37053641158762696, 'seasonal_period': 24, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(0.8487355304605276)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [135], 'shift_magnitudes': [2.0042739293224034], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [257], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.002115319215396676), 'intercept': -0.37053641158762696}}]",shift_shift,ood_params,1200
collective_anomaly,collective_anomaly,ood_params,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.2000326052820294)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'end', 'starts': array([988]), 'ends': array([1128]), 'lengths': [140], 'magnitudes': [np.float64(-2.494817130837611)], 'magnitude_strengths': [2.33419555909406], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,1200
trend_shift,trend_shift,ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.77428973])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.0031467218585469543), 'intercept': -0.09242945343300846, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.8402591554308685)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(676), np.int64(884)], 'shift_types': ['magnitude_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0031467218585469543), 'intercept': -0.09242945343300846}}]",single_event,ood_params,1200
mean_shift+variance_shift,"mean_shift,variance_shift",ood_params,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.7317104])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 24, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.2158434477318638)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [549], 'shift_magnitudes': [np.float64(3.4049253765836482)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [641], 'shift_magnitudes': [2.615835072898043], 'wrapper_event_label': 'variance_shift'}]",shift_shift,ood_params,1200
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.08246353, -0.5626157 , -0.14134537,  0.21775524]), 'ma_order': 4, 'ma_coefs': array([ 0.27231404,  0.03495796,  0.01417216, -0.3306131 ])}","{'background': 'linear', 'slope': np.float64(-0.0041035580392746), 'intercept': 0.17895947846613336, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(316), np.int64(616)], 'shift_magnitudes': [1.9749079420223135, 2.464589447190212], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([694]), 'ends': array([859]), 'lengths': [165], 'magnitudes': [np.float64(3.03112345811703)], 'magnitude_strengths': [2.273695939814868], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.28960719, -0.6446412 ,  0.44090481])}","{'background': 'linear', 'slope': np.float64(0.0035203586820581356), 'intercept': 0.29729794526069875, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [1072], 'shift_magnitudes': [2.789632704595109], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [1068], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0035203586820581356), 'intercept': 0.29729794526069875}}]",shift_shift,ood_params,1200
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,white_noise,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.002066534588463242), 'intercept': 0.30119920689629553, 'seasonal_period': 30, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(2.1394088487838463)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [1026], 'shift_magnitudes': [2.5911928326303113], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(420), np.int64(600)], 'shift_types': ['magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.002066534588463242), 'intercept': 0.30119920689629553}}]",shift_shift,ood_params,1200
mean_shift,mean_shift,ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.41049503])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.3184397235907743)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [300], 'shift_magnitudes': [np.float64(1.8995578630699554)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_params,1200
mean_shift+trend_shift,"mean_shift,trend_shift",ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.31956294, -0.28272462,  0.69228096])}","{'background': 'linear', 'slope': np.float64(-0.004873402539818074), 'intercept': 0.024320135289668143, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(407), np.int64(977)], 'shift_magnitudes': [np.float64(4.556694630994109), np.float64(4.428887790705442)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [875], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.004873402539818074), 'intercept': 0.024320135289668143}}]",shift_shift,ood_params,1200
mean_shift,mean_shift,ood_params,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.0032346993193827244), 'intercept': -0.11329999727091467, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.437216727405203)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(324), np.int64(612)], 'shift_magnitudes': [np.float64(4.115687306930365), np.float64(2.7270255550544618)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_params,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([ 0.39193524, -0.63698579, -0.18487656])}","{'background': 'linear', 'slope': np.float64(0.0043722832561629245), 'intercept': -0.37646582527381833, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [147], 'shift_magnitudes': [np.float64(4.869646271179584)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 23, 'anomaly_indices': array([ 129,  130,  229,  273,  279,  295,  297,  404,  421,  450,  537,
        582,  669,  700,  709,  779,  986, 1015, 1029, 1053, 1055, 1122,
       1126], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
no_event,none,ood_params,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.19249001])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.002017156840531767), 'intercept': 0.13729379903876293, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.8089431299801917)}",[],no_event,ood_params,1200
collective_anomaly,collective_anomaly,ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([ 0.14734019,  0.12294578, -0.47873825,  0.14472925])}","{'background': 'linear', 'slope': np.float64(0.0021802009419538246), 'intercept': 0.3191782069742727, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp', 'ramp'], 'num_anomalies': 2, 'location': 'none', 'starts': array([145, 629]), 'ends': array([220, 742]), 'lengths': [75, 113], 'magnitudes': [np.float64(-1.8305666734008612), np.float64(1.9743801873953137)], 'magnitude_strengths': [2.4259907528799194, 2.4442878894703175], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,1200
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 4, 'ar_coefs': array([-0.64573137, -0.34166881,  0.23208231,  0.28692366])}","{'background': 'linear', 'slope': np.float64(-0.002427146950961204), 'intercept': -0.06335294430636729, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [177], 'shift_magnitudes': [2.9325703603721367], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'beginning', 'starts': array([277]), 'ends': array([356]), 'lengths': [79], 'magnitudes': [np.float64(-4.266050185821357)], 'magnitude_strengths': [2.0870919443976774], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
variance_shift,variance_shift,ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.5154679 ,  0.78789955])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.00399735564786077), 'intercept': -0.44046874234552613, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.431538786730693)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [228], 'shift_magnitudes': [2.8744062696689143], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_params,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.7247589428327217)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [183], 'shift_magnitudes': [2.14273277740962], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([147]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
variance_shift,variance_shift,ood_params,arma,single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.44356717]), 'ma_order': 4, 'ma_coefs': array([-0.01578604, -0.42011929,  0.10483271, -0.25464632])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.8146723729702354)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [220], 'shift_magnitudes': [2.430640663552762], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_params,1200
