scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
point_anomaly,point_anomaly,train,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 5, 'ar_coefs': array([ 0.46063853, -0.19053251,  0.20353184, -0.8709665 ,  0.16164829])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.9308453839793291)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 12, 'anomaly_indices': array([ 371,  373,  418,  429,  592,  657,  744,  774, 1021, 1034, 1143,
       1151], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,1200
mean_shift+variance_shift,"mean_shift,variance_shift",train,ma,none,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([-0.18003762, -0.57239178, -0.22150807,  0.74993852])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(1024)], 'shift_magnitudes': [np.float64(4.347834593371442)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(134)], 'shift_magnitudes': [1.535223053942652], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,arma,single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([-0.55032853, -0.33218936,  0.53110317,  0.40282924]), 'ma_order': 2, 'ma_coefs': array([-0.38559436, -0.51891059])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(2.8906790656861268)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(416)], 'shift_magnitudes': [np.float64(7.029808397596414)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([710]), 'ends': array([862]), 'lengths': [152], 'magnitudes': [np.float64(9.680993734859191)], 'magnitude_strengths': [2.313762952679099], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
mean_shift+variance_shift,"mean_shift,variance_shift",train,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([0.67507108, 0.12235829]), 'ma_order': 3, 'ma_coefs': array([-0.58782374,  0.28831471, -0.42671596])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(341), np.int64(699)], 'shift_magnitudes': [np.float64(2.818498703332497), np.float64(3.4889894594746598)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(365)], 'shift_magnitudes': [2.868149105274788], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,1200
point_anomaly,point_anomaly,train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.21024361])}","{'background': 'linear', 'slope': np.float64(0.002502206769581914), 'intercept': 0.07829367160839185, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 19, 'anomaly_indices': array([   4,   30,  274,  344,  348,  446,  452,  493,  549,  773,  788,
        821,  860,  890,  912,  972, 1050, 1088, 1115], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,1200
no_event,none,train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.43282366, -0.39232238])}","{'background': 'linear', 'slope': np.float64(-0.004515923791555629), 'intercept': 0.24216287405258397, 'seasonal_period': None, 'components': ['linear']}",[],no_event,train,1200
mean_shift,mean_shift,train,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.1916104192686223)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(336)], 'shift_magnitudes': [np.float64(2.8796715890313944)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,1200
mean_shift,mean_shift,train,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.23621522])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(243)], 'shift_magnitudes': [np.float64(2.962344533025042)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,1200
variance_shift+trend_shift,"variance_shift,trend_shift",train,ar,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([-0.60305938, -0.5844159 ])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.004967618750430662), 'intercept': -0.17756237007251519, 'seasonal_period': 52, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.651394731528358)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(364), np.int64(468)], 'shift_magnitudes': [1.981504484994024, 2.516740640470887], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [492], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.004967618750430662), 'intercept': -0.17756237007251519}}]",shift_shift,train,1200
variance_shift,variance_shift,train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([-0.8239304])}","{'background': 'linear', 'slope': np.float64(0.004060617420451453), 'intercept': 0.4889825224286899, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(135)], 'shift_magnitudes': [2.8889415839165835], 'wrapper_event_label': 'variance_shift'}]",single_event,train,1200
mean_shift,mean_shift,train,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.02094861, -0.84253011])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.0044430088347892855), 'intercept': 0.07876534884702513, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(3.2320381646252163)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(756)], 'shift_magnitudes': [np.float64(5.233456659953922)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,1200
trend_shift,trend_shift,train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([ 0.11175333,  0.55234821, -0.36024805])}","{'background': 'linear', 'slope': np.float64(-0.0037869308077344804), 'intercept': -0.06015203857665408, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [599], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0037869308077344804), 'intercept': -0.06015203857665408}}]",single_event,train,1200
no_event,none,train,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([ 0.00409164,  0.35763675, -0.47668369])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.004439437476971308), 'intercept': 0.16349624194149115, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.2630727332525318)}",[],no_event,train,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,white_noise,none,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(659), np.int64(990)], 'shift_magnitudes': [np.float64(3.150961532181178), np.float64(2.8654098343240477)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([528]), 'ends': array([634]), 'lengths': [106], 'magnitudes': [np.float64(-2.6689747017817615)], 'magnitude_strengths': [2.0484299454235493], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
mean_shift,mean_shift,train,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.035973044251457)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(708)], 'shift_magnitudes': [np.float64(2.709052263118025)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,1200
trend_shift,trend_shift,train,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.86425421])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.004381852461173548), 'intercept': 0.26410687622714846, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.4292101940977497)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [599], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.004381852461173548), 'intercept': 0.26410687622714846}}]",single_event,train,1200
mean_shift+variance_shift,"mean_shift,variance_shift",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.23884343,  0.67544263]), 'ma_order': 2, 'ma_coefs': array([-0.28511494, -0.09322483])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.004947655154642021), 'intercept': -0.01565294371224013, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(3.0730937540899594)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(416)], 'shift_magnitudes': [np.float64(5.907701316238488)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(260), np.int64(676)], 'shift_magnitudes': [2.3242232296472958, 2.8508115179258224], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.7268943041383128), 'quadratic_sign': np.int64(1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(293), np.int64(967)], 'shift_magnitudes': [np.float64(2.5810210229519095), np.float64(2.9437714348567656)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([607]), 'ends': array([746]), 'lengths': [139], 'magnitudes': [np.float64(2.2340657577672256)], 'magnitude_strengths': [1.9969309382906841], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.16061427,  0.47712426,  0.43566778, -0.08568827]), 'ma_order': 3, 'ma_coefs': array([ 0.51505508, -0.33245565, -0.10626238])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.0033635317976704764), 'intercept': 0.10000123544706663, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(4.594852518865102)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(864)], 'shift_magnitudes': [1.8658659184720627], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([538]), 'ends': array([605]), 'lengths': [67], 'magnitudes': [np.float64(6.6790725226188075)], 'magnitude_strengths': [1.9890365495266733], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([-0.8719754 , -0.36030547, -0.79247666, -0.63356608]), 'ma_order': 1, 'ma_coefs': array([-0.80120062])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.001486532279697564), 'intercept': 0.3909144472109417, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.7711519931711805)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(144)], 'shift_magnitudes': [2.748678646086922], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([513]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,ma,none,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.50802069])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(548)], 'shift_magnitudes': [np.float64(2.680853194417635)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([460]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
mean_shift,mean_shift,train,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.7229825 , -0.1169273 ,  0.59710973])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(3.044602071917853)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(208)], 'shift_magnitudes': [np.float64(4.145363613274144)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,1200
trend_shift+point_anomaly,"trend_shift,point_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.0017853449346500808), 'intercept': -0.16086802135137512, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [584], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0017853449346500808), 'intercept': -0.16086802135137512}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([426]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
mean_shift+trend_shift,"mean_shift,trend_shift",train,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([-0.45743017,  0.49108774])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.004021265055451701), 'intercept': 0.4741255898568201, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.0327728069287616)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(624)], 'shift_magnitudes': [np.float64(6.1604698634120645)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [577], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.004021265055451701), 'intercept': 0.4741255898568201}}]",shift_shift,train,1200
variance_shift,variance_shift,train,white_noise,none,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(288)], 'shift_magnitudes': [1.9300398806245602], 'wrapper_event_label': 'variance_shift'}]",single_event,train,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,arma,single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.57133808]), 'ma_order': 3, 'ma_coefs': array([ 0.36212171,  0.80742411, -0.25485348])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.2756029905823927)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(810)], 'shift_magnitudes': [np.float64(3.016963928935048)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([590]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
trend_shift,trend_shift,train,ar,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.11633438,  0.37993619, -0.01635333])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.0015230214121632654), 'intercept': -0.24315295541444115, 'seasonal_period': 12, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.1060875097401768)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [650], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0015230214121632654), 'intercept': -0.24315295541444115}}]",single_event,train,1200
no_event,none,train,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 5, 'ar_coefs': array([-0.7095214 , -0.19337142, -0.00286772, -0.45366376, -0.02392728])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}",[],no_event,train,1200
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.6766417479358282), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(980)], 'shift_magnitudes': [1.5510602594253622], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([556]), 'ends': array([655]), 'lengths': [99], 'magnitudes': [np.float64(2.117247647699932)], 'magnitude_strengths': [2.0359352901344434], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
variance_shift+trend_shift,"variance_shift,trend_shift",train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.0018358433775475145), 'intercept': -0.012694176948004676, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.0074560461226587)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(720)], 'shift_magnitudes': [2.366934941047198], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [592], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0018358433775475145), 'intercept': -0.012694176948004676}}]",shift_shift,train,1200
trend_shift,trend_shift,train,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([-0.83527415, -0.77795512, -0.60156345, -0.50190821]), 'ma_order': 4, 'ma_coefs': array([ 0.53204346, -0.72633009, -0.06800246,  0.25511551])}","{'background': 'linear', 'slope': np.float64(0.0036935214568504238), 'intercept': -0.05175052688793913, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(201), np.int64(321)], 'shift_types': ['direction_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0036935214568504238), 'intercept': -0.05175052688793913}}]",single_event,train,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 5, 'ar_coefs': array([-0.64235606, -0.54742028,  0.06854167, -0.03206199,  0.51674812]), 'ma_order': 1, 'ma_coefs': array([-0.42642745])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.003228658277133055), 'intercept': -0.12184551448387082, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.6537754777342215)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(240)], 'shift_magnitudes': [np.float64(4.260232904249754)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([545]), 'ends': array([645]), 'lengths': [100], 'magnitudes': [np.float64(4.299038371791677)], 'magnitude_strengths': [1.3427663280709081], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
no_event,none,train,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.117231181162168), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'left'}",[],no_event,train,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.77484872])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 24, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.4199350344996002)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(360)], 'shift_magnitudes': [2.1557392913890396], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 17, 'anomaly_indices': array([  58,  118,  228,  242,  264,  267,  375,  446,  509,  520,  523,
        564,  710,  750,  823,  958, 1064], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
point_anomaly,point_anomaly,train,white_noise,none,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 13, 'anomaly_indices': array([ 117,  398,  577,  609,  797,  855,  920,  952, 1016, 1113, 1123,
       1156, 1182], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,1200
point_anomaly,point_anomaly,train,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 4, 'ar_coefs': array([ 0.72752302, -0.89976408,  0.15328941, -0.39297239])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([879]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,train,1200
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([ 0.88901929, -0.03705749])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.004052554676710566), 'intercept': 0.3240233589605075, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.818964888700461)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(156), np.int64(728)], 'shift_types': ['magnitude_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.004052554676710566), 'intercept': 0.3240233589605075}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([613]), 'ends': array([771]), 'lengths': [158], 'magnitudes': [np.float64(-5.634633263342165)], 'magnitude_strengths': [2.0026237058983116], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
mean_shift+variance_shift,"mean_shift,variance_shift",train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.004267662598344714), 'intercept': -0.31891815301143434, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.7564107581570751)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(996)], 'shift_magnitudes': [np.float64(5.615252699538526)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(900)], 'shift_magnitudes': [1.5663302565888422], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,1200
